set_num,rrp,dollars_per_part,annual_growth,good_investment,years_since_release,num_parts,theme_name,is_parent_theme,num_minifigs,dominant_color,prop_trans_parts,num_unique_parts,num_part_cat,num_cat_part_count,review_score,availability
75954-1,99.99,0.11336734693877551,0.0,0,3,882,Harry Potter,1,1.0,Dark Bluish Gray,0.09342560553633218,188,34,557,89.0,Retail
75955-1,99.99,0.1242111801242236,0.0,0,3,805,Harry Potter,1,1.0,Black,0.030534351145038167,163,31,507,85.0,Retail
75956-1,39.99,0.07998000000000001,0.058,0,3,500,Harry Potter,1,1.0,Black,0.024271844660194174,99,32,486,84.0,Retail
75957-1,49.99,0.12404466501240695,0.0,0,2,403,Harry Potter,1,1.0,Black,0.11194029850746269,96,24,459,92.0,Retail
75958-1,64.99,0.1507888631090487,0.0,0,2,431,Harry Potter,1,1.0,Reddish Brown,0.0196078431372549,122,27,447,91.0,Retail
7596-1,69.99,0.18764075067024127,0.061,0,11,373,Toy Story,1,1.0,Light Bluish Gray,0.03571428571428571,117,32,352,73.0,Retired
75964-1,49.99,0.1639016393442623,0.0,0,2,305,Harry Potter,0,1.0,Black,0.025806451612903226,90,23,693,76.0,Retired
75965-1,24.99,0.1343548387096774,0.0,0,2,186,Harry Potter,1,1.0,Dark Bluish Gray,0.05319148936170213,76,19,572,82.0,Retail
75966-1,29.99,0.15538860103626942,0.0,0,1,193,Harry Potter,1,1.0,Tan,0.09876543209876543,60,20,564,84.0,Retail
75967-1,39.99,0.15744094488188978,0.0,0,1,254,Harry Potter,1,1.25,Tan,0.008695652173913044,91,23,566,80.0,Retail
75968-1,99.99,0.12545796737766624,0.0,0,1,797,Harry Potter,1,1.0,Tan,0.056179775280898875,151,29,532,89.0,Retail
75969-1,139.99,0.1441709577754892,0.0,0,1,971,Harry Potter,1,1.0,Tan,0.078125,201,33,580,89.0,Retail
75970-1,19.99,0.15496124031007752,0.0,0,2,129,Overwatch,1,1.0,White,0.09210526315789473,59,22,485,81.0,Retired
7597-1,109.99,0.18801709401709402,0.062,0,11,585,Toy Story,1,1.0,Black,0.029069767441860465,131,26,396,75.0,Retired
75971-1,24.99,0.1262121212121212,0.114,1,2,198,Overwatch,1,1.0,Black,0.036585365853658534,68,21,675,79.0,Retired
75972-1,39.99,0.09544152744630072,0.0,0,2,419,Overwatch,1,1.0,Light Bluish Gray,0.06818181818181818,128,30,470,83.0,Retired
75973-1,49.99,0.10986813186813187,0.155,1,2,455,Overwatch,1,1.0,Light Bluish Gray,0.059880239520958084,124,32,381,86.0,Retail
75974-1,69.99,0.11626245847176078,0.179,1,2,602,Overwatch,1,0.0,Dark Bluish Gray,0.010582010582010581,129,30,394,85.0,Retail
75975-1,119.99,0.16436986301369863,0.0,0,2,730,Overwatch,1,1.0,White,0.047619047619047616,192,30,522,77.0,Retail
75976-1,24.99,0.11008810572687223,0.0,0,2,227,Overwatch,1,0.0,Black,0.0,78,25,434,93.0,Retail
75977-1,49.99,0.13155263157894737,0.0,0,2,380,Overwatch,1,1.0,Light Bluish Gray,0.005076142131979695,154,33,370,91.0,Retail
75978-1,499.99,0.09016952209197475,0.0,0,1,5545,Harry Potter,1,1.0,Black,0.030303030303030304,354,37,554,85.0,Exclusive
75979-1,49.99,0.07934920634920635,0.0,0,1,630,Harry Potter,1,1.0,White,0.011235955056179775,130,24,337,88.0,Retail
75980-1,139.99,0.13332380952380954,0.0,0,1,1050,Harry Potter,1,1.0,Reddish Brown,0.059895833333333336,178,29,617,91.0,Retail
7598-1,54.99,0.2444,0.094,1,11,225,Toy Story,1,1.0,Yellow,0.05660377358490566,89,28,534,84.0,Retired
75981-1,49.99,0.14922388059701494,0.0,0,1,335,Harry Potter,0,1.0,Black,0.11267605633802817,102,19,498,81.0,Retail
75987-1,33.75,0.18543956043956045,0.171,1,3,182,Overwatch,1,0.0,Dark Bluish Gray,0.025,74,23,446,68.0,Retired
7599-1,59.99,0.14922885572139305,0.068,0,11,402,Toy Story,1,1.0,Dark Bluish Gray,0.0603448275862069,86,23,442,86.0,Retired
76000-1,24.99,0.1262121212121212,0.036,0,8,198,Batman,0,1.0,Light Bluish Gray,0.11827956989247312,78,28,479,84.0,Retired
7600-1,26.99,0.12380733944954128,0.078,0,14,218,Belville,0,0.0,White,0.29245283018867924,82,19,744,80.0,Retired
76001-1,49.99,0.13658469945355192,0.068,0,8,366,Batman,0,1.0,Black,0.072992700729927,112,32,457,77.0,Retired
76002-1,15.99,0.13436974789915967,0.029,0,8,119,Superman,0,1.0,Black,0.09433962264150944,44,16,386,60.0,Retired
76003-1,59.99,0.14351674641148326,0.031,0,8,418,Superman,0,1.0,Black,0.08450704225352113,116,29,360,79.0,Retired
76004-1,24.99,0.105,0.116,1,8,238,Spider-Man,0,1.0,Black,0.12121212121212122,72,27,401,87.0,Retired
76005-1,59.99,0.1257651991614256,0.093,1,8,477,Spider-Man,0,1.0,Black,0.04878048780487805,129,32,385,76.0,Retired
76006-1,24.99,0.12815384615384615,0.11,1,8,195,Iron Man,0,1.0,Black,0.16470588235294117,68,23,372,83.0,Retired
76007-1,49.99,0.13771349862258953,0.125,1,8,363,Iron Man,0,1.0,Black,0.09696969696969697,132,26,489,84.0,Retired
76008-1,15.99,0.1757142857142857,0.165,1,8,91,Iron Man,0,1.0,Black,0.18518518518518517,46,20,313,71.0,Retired
76009-1,24.99,0.14875,0.017,0,8,168,Superman,0,1.0,Black,0.12790697674418605,74,26,349,68.0,Retired
76010-1,15.99,0.11671532846715328,0.043,0,7,137,Batman,0,1.0,Black,0.08823529411764706,53,22,420,82.0,Retired
76011-1,24.99,0.13508108108108108,0.04,0,7,185,Batman,0,1.0,Black,0.07,79,31,403,83.0,Retired
76012-1,39.99,0.13111475409836065,0.058,0,7,305,Batman,0,1.0,Black,0.08823529411764706,103,25,403,72.0,Retired
76013-1,59.99,0.12318275154004107,0.0,0,7,487,Batman,0,1.0,Black,0.07017543859649122,138,32,382,81.0,Retired
76014-1,15.99,0.23173913043478261,0.038,0,7,69,Spider-Man,0,1.0,Black,0.05555555555555555,35,19,236,57.0,Retired
76015-1,24.99,0.10544303797468353,0.103,1,7,237,Spider-Man,0,1.0,Black,0.10476190476190476,80,26,402,79.0,Retired
76016-1,54.99,0.18330000000000002,0.012,0,7,300,Spider-Man,0,1.0,Light Bluish Gray,0.05511811023622047,110,28,348,77.0,Retired
76017-1,24.99,0.14445086705202312,0.109,1,7,173,Avengers,0,1.0,Black,0.13157894736842105,69,23,399,81.0,Retired
76018-1,59.99,0.1507286432160804,0.059,0,7,398,Avengers,0,1.0,Light Bluish Gray,0.1111111111111111,119,27,465,85.0,Retired
76019-1,24.99,0.12685279187817258,0.11,1,7,197,Guardians of the Galaxy,0,1.0,Dark Blue,0.12643678160919541,66,23,400,77.0,Retired
760-2,4.05,0.03681818181818182,0.029,0,46,110,Vehicle,0,0.0,Red,0.0,27,8,635,91.0,Retired
76020-1,49.99,0.11518433179723503,0.07,0,7,434,Guardians of the Galaxy,0,1.0,Dark Bluish Gray,0.13559322033898305,129,32,480,74.0,Retired
7602-1,2.69,0.058478260869565216,0.141,1,15,46,Creator,1,0.0,Black,0.2631578947368421,18,8,364,64.0,Retired
76021-1,89.99,0.13512012012012012,0.123,1,7,666,Guardians of the Galaxy,0,1.0,Light Bluish Gray,0.09125475285171103,178,32,423,91.0,Retired
76022-1,59.99,0.1780118694362018,0.083,1,7,337,X-Men,0,1.0,Black,0.09722222222222222,121,28,438,88.0,Retired
76023-1,229.99,0.12279231179925254,0.15,1,7,1873,UCS,0,1.0,Black,0.0219435736677116,234,36,404,83.0,Retired
76025-1,24.99,0.14279999999999998,0.126,1,6,175,Justice League,0,1.0,Black,0.2,79,27,392,88.0,Retired
76026-1,59.99,0.17288184438040347,0.05,0,6,347,Justice League,0,1.0,Black,0.12244897959183673,127,35,458,79.0,Retired
76027-1,49.99,0.1295077720207254,0.044,0,6,386,Justice League,0,1.0,Black,0.03821656050955414,123,30,447,68.0,Retired
76028-1,89.99,0.1648168498168498,0.017,0,6,546,Justice League,0,1.0,Dark Bluish Gray,0.09836065573770492,145,34,399,81.0,Retired
76029-1,15.99,0.17380434782608695,0.15,1,6,92,Avengers,0,1.3333333333333333,Black,0.2222222222222222,30,14,739,69.0,Retired
76030-1,24.99,0.11307692307692307,0.103,1,6,221,Avengers,0,1.0,Black,0.10679611650485436,89,26,519,73.0,Retired
76031-1,39.99,0.1606024096385542,0.26,1,6,249,Avengers,0,1.0,Black,0.1411764705882353,77,26,502,91.0,Retired
76032-1,99.99,0.138298755186722,0.081,1,6,723,Avengers,0,1.0,Black,0.07114624505928854,190,34,357,85.0,Retired
76034-1,39.99,0.1520532319391635,0.125,1,6,263,Batman,0,1.0,Black,0.10569105691056911,98,29,412,77.0,Retired
76035-1,149.99,0.1446383799421408,0.033,0,6,1037,Batman,0,1.0,Black,0.06887755102040816,237,39,479,82.0,Retired
76036-1,15.99,0.16484536082474227,0.109,1,6,97,Spider-Man,0,1.0,Light Bluish Gray,0.1320754716981132,43,20,388,89.0,Retired
76037-1,49.99,0.1295077720207254,0.065,0,6,386,Spider-Man,0,1.0,Light Bluish Gray,0.043209876543209874,124,28,398,68.0,Retired
76038-1,74.99,0.14532945736434108,0.176,1,6,516,Avengers,0,1.25,Light Bluish Gray,0.12994350282485875,132,33,576,85.0,Retired
76039-1,24.99,0.12815384615384615,0.123,1,6,195,Super Heroes Marvel,1,1.0,Black,0.06329113924050633,63,25,540,85.0,Retired
76040-1,29.99,0.16754189944134076,0.121,1,6,179,Justice League,0,1.0,Light Bluish Gray,0.125,66,26,346,87.0,Retired
76041-1,59.99,0.14849009900990098,0.082,1,6,404,Avengers,0,1.0,Black,0.10778443113772455,126,31,463,72.0,Retired
76042-1,399.99,0.13350801068090787,0.111,1,6,2996,Avengers,0,1.0,Light Bluish Gray,0.054,298,36,394,86.0,Retired
76044-1,15.99,0.1757142857142857,0.078,0,5,91,Justice League,0,1.0,Black,0.10344827586206896,47,20,546,69.0,Retired
76045-1,39.99,0.129,0.046,0,5,310,Justice League,0,1.0,Black,0.06766917293233082,109,31,367,81.0,Retired
76046-1,74.99,0.14448940269749516,0.013,0,5,519,Justice League,0,1.0,Black,0.06951871657754011,135,29,344,82.0,Retired
76047-1,39.99,0.13885416666666667,0.215,1,5,288,Super Heroes Marvel,1,1.0,Black,0.050359712230215826,98,22,428,79.0,Retired
76048-1,39.99,0.11937313432835822,0.114,1,5,335,Avengers,0,1.0,Black,0.12396694214876033,100,27,408,83.0,Retired
76049-1,74.99,0.14311068702290075,0.098,1,5,524,Avengers,0,1.0,Red,0.12849162011173185,115,24,468,82.0,Retired
76050-1,24.99,0.13883333333333334,0.062,0,5,180,Super Heroes Marvel,1,1.0,Black,0.125,70,23,562,71.0,Retired
76051-1,99.99,0.12375,0.233,1,5,808,Super Heroes Marvel,1,1.0,Black,0.06666666666666667,231,37,429,77.0,Retired
76052-1,329.99,0.13063737133808392,0.0,0,5,2526,Batman,0,1.0,Light Bluish Gray,0.056795131845841784,269,41,528,89.0,Retired
76053-1,24.99,0.1115625,0.048,0,5,224,Batman,0,1.0,Black,0.08695652173913043,79,25,432,78.0,Retired
76054-1,74.99,0.13319715808170515,0.0,0,5,563,Batman,0,1.0,Black,0.1,165,34,369,78.0,Retired
76055-1,99.99,0.1317391304347826,0.0,0,5,759,Batman,0,1.0,Black,0.05803571428571429,171,30,322,77.0,Retired
76056-1,39.99,0.1562109375,0.0,0,5,256,Batman,0,1.0,Black,0.06557377049180328,94,27,500,77.0,Retired
76057-1,129.99,0.11914757103574702,0.07,0,5,1091,Spider-Man,0,1.0,Light Bluish Gray,0.056818181818181816,197,37,439,92.0,Retired
76058-1,24.99,0.11516129032258064,0.265,1,5,217,Spider-Man,0,1.0,Black,0.1565217391304348,88,30,454,88.0,Retired
76059-1,49.99,0.11208520179372197,0.042,0,5,446,Spider-Man,0,1.0,Black,0.0661764705882353,111,30,371,79.0,Retired
76060-1,39.99,0.11139275766016714,0.09,1,5,359,Super Heroes Marvel,1,1.0,Reddish Brown,0.0975609756097561,85,30,590,86.0,Retired
76061-1,12.99,0.16443037974683544,0.03,0,5,79,Super Heroes DC,1,1.0,Black,0.19148936170212766,32,15,460,79.0,Retired
76062-1,12.99,0.1687012987012987,0.04,0,5,77,Super Heroes DC,1,1.0,Red,0.1875,35,12,516,77.0,Retired
76063-1,12.99,0.14761363636363636,0.105,1,5,88,Super Heroes DC,1,1.0,Light Bluish Gray,0.22807017543859648,41,12,505,79.0,Retired
76064-1,12.99,0.15282352941176472,0.051,0,5,85,Super Heroes Marvel,1,1.0,Blue,0.1568627450980392,36,18,400,72.0,Retired
76065-1,12.99,0.13673684210526316,0.044,0,5,95,Super Heroes Marvel,1,1.0,Dark Bluish Gray,0.1111111111111111,43,17,468,78.0,Retired
76066-1,12.99,0.162375,0.119,1,5,80,Super Heroes Marvel,1,1.0,Light Bluish Gray,0.2,33,13,698,83.0,Retired
76067-1,39.99,0.12118181818181818,0.105,1,5,330,Super Heroes Marvel,1,1.0,Light Bluish Gray,0.10833333333333334,99,24,442,80.0,Retired
76068-1,12.99,0.1396774193548387,0.106,1,4,93,Super Heroes DC,1,1.0,Light Bluish Gray,0.2127659574468085,25,13,444,79.0,Retired
76069-1,12.99,0.15650602409638553,0.025,0,4,83,Super Heroes DC,1,1.0,Light Bluish Gray,0.10909090909090909,45,21,544,91.0,Retired
76070-1,12.99,0.15282352941176472,0.031,0,4,85,Super Heroes DC,1,1.0,White,0.23684210526315788,32,14,503,89.0,Retired
76071-1,12.99,0.16443037974683544,0.13,1,4,79,Super Heroes Marvel,1,1.0,Light Bluish Gray,0.15555555555555556,36,15,536,80.0,Retired
76072-1,12.99,0.13819148936170214,0.153,1,4,94,Super Heroes Marvel,1,1.0,Light Bluish Gray,0.3,35,13,593,86.0,Retired
76073-1,12.99,0.15464285714285714,0.067,0,4,84,Super Heroes Marvel,1,1.0,Light Bluish Gray,0.1956521739130435,38,15,485,85.0,Retired
76075-1,39.99,0.14031578947368423,0.077,0,4,285,Super Heroes DC,1,1.0,Dark Bluish Gray,0.03968253968253968,107,28,400,80.0,Retired
76076-1,24.99,0.15618749999999998,0.235,1,4,160,Super Heroes Marvel,1,1.0,Blue,0.0945945945945946,66,25,521,67.0,Retired
76077-1,39.99,0.10607427055702918,0.246,1,4,377,Avengers,0,1.0,Light Bluish Gray,0.1032258064516129,117,34,463,78.0,Retired
76078-1,74.99,0.1999733333333333,0.235,1,4,375,Avengers,0,1.0,Light Bluish Gray,0.024,99,32,354,70.0,Retired
76079-1,24.99,0.1262121212121212,0.189,1,4,198,Guardians of the Galaxy,0,1.0,Light Bluish Gray,0.06542056074766354,84,24,512,74.0,Retired
76080-1,39.99,0.12342592592592594,0.191,1,4,324,Guardians of the Galaxy,0,1.0,Black,0.10559006211180125,119,30,396,80.0,Retired
76081-1,64.99,0.14067099567099567,0.324,1,4,462,Guardians of the Galaxy,0,1.0,Light Bluish Gray,0.03867403314917127,136,32,384,73.0,Retired
76082-1,24.99,0.1343548387096774,0.055,0,4,186,Spider-Man,0,1.0,Blue,0.08823529411764706,83,28,470,73.0,Retired
76083-1,49.99,0.13295212765957448,0.14,1,4,376,Spider-Man,0,1.0,Black,0.11258278145695365,109,32,556,83.0,Retired
76084-1,64.99,0.16206982543640897,0.033,0,4,401,Super Heroes Marvel,1,1.2,Black,0.02158273381294964,118,23,408,78.0,Retired
76085-1,24.99,0.1262121212121212,0.0,0,4,198,Justice League,0,1.0,Sand Green,0.23529411764705882,49,22,552,77.0,Retired
76086-1,64.99,0.10431781701444622,0.0,0,4,623,Justice League,0,1.0,Black,0.06306306306306306,99,28,455,69.0,Retired
76087-1,159.99,0.16770440251572327,0.0,0,4,954,Justice League,0,1.0,Black,0.04048582995951417,199,32,357,76.0,Retired
76088-1,74.99,0.15210953346855982,0.211,1,4,493,Super Heroes Marvel,1,1.0,Black,0.022727272727272728,127,32,532,74.0,Retired
76089-1,12.99,0.14595505617977528,0.149,1,3,89,Super Heroes Marvel,1,1.0,Yellow,0.09523809523809523,36,14,477,79.0,Retired
76090-1,12.99,0.15104651162790697,0.034,0,3,86,Super Heroes Marvel,1,1.0,Black,0.14634146341463414,33,13,384,82.0,Retired
76091-1,12.99,0.16443037974683544,0.127,1,3,79,Super Heroes Marvel,1,1.0,Light Bluish Gray,0.21739130434782608,36,18,491,79.0,Retired
76092-1,12.99,0.15104651162790697,0.063,0,3,86,Super Heroes DC,1,1.0,Black,0.07407407407407407,38,13,414,82.0,Retired
76093-1,12.99,0.15464285714285714,0.083,1,3,84,Super Heroes DC,1,1.0,White,0.18867924528301888,39,15,406,76.0,Retired
76094-1,12.99,0.162375,0.059,0,3,80,Super Heroes DC,1,1.0,Light Bluish Gray,0.18,39,18,320,83.0,Retired
76095-1,39.99,0.17017021276595745,0.303,1,3,235,Super Heroes DC,1,1.0,Black,0.09803921568627451,82,25,473,83.0,Retired
76096-1,24.99,0.12072463768115942,0.141,1,3,207,Justice League,0,1.0,Black,0.13592233009708737,94,25,383,72.0,Retired
76097-1,49.99,0.1204578313253012,0.044,0,3,415,Justice League,0,1.0,Black,0.10344827586206896,129,30,426,87.0,Retired
76098-1,39.99,0.14282142857142857,0.243,1,3,280,Justice League,0,1.0,Light Bluish Gray,0.171875,114,27,388,79.0,Retired
76099-1,24.99,0.10912663755458514,0.225,1,3,229,Super Heroes Marvel,1,1.0,Light Bluish Gray,0.053763440860215055,84,23,438,77.0,Retired
76100-1,39.99,0.11170391061452514,0.209,1,3,358,Super Heroes Marvel,1,1.0,Black,0.08490566037735849,89,27,389,84.0,Retired
76101-1,15.99,0.12590551181102363,0.0,0,3,127,Avengers,0,1.3333333333333333,Black,0.12280701754385964,49,18,504,80.0,Retired
76102-1,24.99,0.10634042553191489,0.334,1,3,235,Avengers,0,1.0,Light Bluish Gray,0.1951219512195122,96,29,446,72.0,Retired
76103-1,49.99,0.11930787589498808,0.329,1,3,419,Avengers,0,1.0,Black,0.05333333333333334,133,32,420,70.0,Retired
76104-1,39.99,0.1057936507936508,0.205,1,3,378,Avengers,0,1.0,Black,0.07746478873239436,113,31,514,86.0,Retired
76105-1,149.99,0.11012481644640236,0.271,1,3,1362,Avengers,0,1.0,Dark Bluish Gray,0.03754266211604096,208,31,459,81.0,Retired
76107-1,89.99,0.132143906020558,0.169,1,3,681,Avengers,0,1.0,Light Bluish Gray,0.10526315789473684,144,26,482,83.0,Retired
76108-1,129.99,0.12669590643274856,0.334,1,3,1026,Avengers,0,1.0,Light Bluish Gray,0.11009174311926606,200,35,561,88.0,Retired
76109-1,24.99,0.12494999999999999,0.278,1,3,200,Super Heroes Marvel,1,1.0,Light Bluish Gray,0.08,78,23,443,82.0,Retired
76110-1,24.99,0.15145454545454545,0.185,1,3,165,Batman,0,1.0,Dark Bluish Gray,0.036585365853658534,72,25,474,74.0,Retired
7611-1,8.09,0.23114285714285715,0.07,0,13,35,Racers,1,0.0,Black,0.3333333333333333,13,7,802,77.0,Retired
76111-1,34.99,0.12541218637992832,0.044,0,3,279,Batman,0,1.0,Black,0.12871287128712872,82,24,452,81.0,Retired
76112-1,119.99,0.3625075528700906,0.0,0,3,331,Batman,0,1.0,Black,0.07377049180327869,98,25,416,80.0,Retired
76113-1,24.99,0.1028395061728395,0.0,0,2,243,Spider-Man,0,1.0,Dark Bluish Gray,0.09615384615384616,83,26,460,72.0,Retail
76114-1,49.99,0.1173474178403756,0.04,0,2,426,Spider-Man,0,1.0,Tan,0.11805555555555555,104,31,406,85.0,Retail
76115-1,59.99,0.09802287581699347,0.0,0,2,612,Spider-Man,0,1.0,Black,0.0410958904109589,157,26,478,84.0,Retail
76116-1,24.99,0.1365573770491803,0.176,1,2,183,Batman,0,1.0,Black,0.20238095238095238,71,23,579,78.0,Retired
76117-1,49.99,0.1268781725888325,0.157,1,2,394,Batman,0,1.0,Black,0.10752688172043011,142,27,532,62.0,Retired
76118-1,24.99,0.11787735849056603,0.041,0,2,212,Batman,0,1.0,Black,0.08653846153846154,76,22,511,82.0,Retail
76119-1,39.99,0.11360795454545455,0.0,0,2,352,Batman,0,1.0,Black,0.064,98,26,432,86.0,Retail
76120-1,69.99,0.1397005988023952,0.0,0,2,501,Batman,0,1.0,Black,0.07373271889400922,154,36,432,86.0,Retail
76122-1,139.99,0.13058768656716419,0.0,0,2,1072,Batman,0,1.0,Black,0.038781163434903045,234,34,510,87.0,Retail
76123-1,24.99,0.14198863636363634,0.0,0,2,176,Avengers,0,1.3333333333333333,Black,0.14457831325301204,69,23,390,69.0,Retail
76124-1,49.99,0.1380939226519337,0.0,0,2,362,Avengers,0,1.0,Dark Bluish Gray,0.09090909090909091,98,28,556,86.0,Retail
76125-1,79.99,0.1526526717557252,0.0,0,2,524,Avengers,0,1.2,Light Bluish Gray,0.13245033112582782,113,24,570,83.0,Retail
76126-1,99.99,0.1193198090692124,0.0,0,2,838,Avengers,0,1.2,Dark Bluish Gray,0.05747126436781609,181,31,433,84.0,Retail
76127-1,39.99,0.13026058631921825,0.0,0,2,307,Super Heroes Marvel,1,1.0,Light Bluish Gray,0.10317460317460317,96,26,377,78.0,Retail
76128-1,39.99,0.13241721854304636,0.0,0,2,302,Spider-Man,0,1.0,Dark Bluish Gray,0.171875,99,28,449,84.0,Retail
76129-1,49.99,0.10436325678496869,0.0,0,2,479,Spider-Man,0,1.0,White,0.06043956043956044,120,28,515,87.0,Retired
76130-1,89.99,0.1785515873015873,0.0,0,2,504,Spider-Man,0,1.0,White,0.09142857142857143,127,27,430,72.0,Retail
76131-1,139.99,0.19606442577030814,0.0,0,2,714,Avengers,0,1.0,White,0.12624584717607973,214,34,531,73.0,Retail
76133-1,13.99,0.26903846153846156,0.344,1,2,52,Spider-Man,0,1.0,Red,0.03225806451612903,31,16,723,73.0,Retired
76134-1,39.99,0.2648344370860927,0.0,0,2,151,Spider-Man,0,1.0,Light Bluish Gray,0.06896551724137931,80,24,509,79.0,Retired
76137-1,13.99,0.23711864406779662,0.202,1,2,59,Batman,0,1.0,Black,0.08333333333333333,32,14,662,75.0,Retail
76138-1,49.99,0.29233918128654973,0.0,0,2,171,Batman,0,1.0,Black,0.08928571428571429,95,26,486,83.0,Retail
76139-1,299.99,0.09063141993957705,0.0,0,2,3310,UCS,0,1.0,Black,0.01904761904761905,331,38,416,90.0,Limited Retail
76140-1,13.99,0.09452702702702703,0.0,0,1,148,Avengers,0,1.0,Red,0.078125,56,22,432,82.0,Retail
76141-1,13.99,0.09203947368421053,0.0,0,1,152,Avengers,0,1.0,Dark Blue,0.16666666666666666,50,19,478,83.0,Retail
76142-1,24.99,0.0995617529880478,0.0,0,1,251,Avengers,0,1.0,Light Bluish Gray,0.14150943396226415,83,24,489,72.0,Retail
76143-1,49.99,0.10286008230452676,0.0,0,1,486,Avengers,0,1.0,Black,0.17647058823529413,136,30,522,72.0,Retail
76144-1,79.99,0.16561076604554864,0.0,0,2,483,Avengers,0,1.25,Dark Bluish Gray,0.13861386138613863,152,34,501,79.0,Retail
76146-1,13.99,0.0874375,0.0,0,1,160,Spider-Man,0,1.0,Red,0.027777777777777776,60,21,490,80.0,Retail
76147-1,24.99,0.2687096774193548,0.0,0,1,93,Spider-Man,0,1.0,Green,0.14545454545454545,47,18,560,69.0,Retail
76148-1,24.99,0.10326446280991734,0.0,0,1,242,Spider-Man,0,1.0,Blue,0.07792207792207792,61,23,429,69.0,Retail
76149-1,39.99,0.24533742331288344,0.0,0,1,163,Spider-Man,0,1.0,White,0.10588235294117647,78,27,513,86.0,Retail
76150-1,39.99,0.10441253263707573,0.0,0,1,383,Spider-Man,0,1.0,Black,0.028985507246376812,112,28,502,64.0,Retail
76151-1,119.99,0.18545595054095826,0.0,0,1,647,Spider-Man,0,1.0,Black,0.013100436681222707,182,33,455,81.0,Retail
76152-1,79.99,0.3586995515695067,0.0,0,1,223,Avengers,0,1.0,Light Bluish Gray,0.1592920353982301,96,27,553,76.0,Retail
76153-1,159.99,0.1281971153846154,0.0,0,1,1248,Avengers,0,1.0,Dark Bluish Gray,0.09340659340659341,245,36,442,92.0,Retail
76157-1,49.99,0.13474393530997306,0.0,0,1,371,Super Heroes DC,1,1.0,Light Bluish Gray,0.030303030303030304,104,28,519,84.0,Retail
76158-1,13.49,0.24981481481481482,0.0,0,1,54,Batman,0,1.0,Black,0.11764705882352941,32,14,617,84.0,Retail
76159-1,69.99,0.15943052391799542,0.0,0,1,439,Batman,0,1.0,Black,0.03680981595092025,133,25,421,89.0,Retail
76160-1,129.99,0.17518867924528303,0.0,0,1,742,Batman,0,1.0,Black,0.08366533864541832,204,31,456,96.0,Retail
76161-1,259.99,0.11007197290431837,0.0,0,1,2362,UCS,0,1.0,Black,0.011799410029498525,229,28,447,88.0,Exclusive
76162-1,39.99,0.1481111111111111,0.0,0,1,270,Super Heroes Marvel,1,1.0,Black,0.1111111111111111,98,26,390,82.0,Limited Retail
76163-1,39.99,0.1057936507936508,0.0,0,1,378,Spider-Man,0,1.0,Black,0.05982905982905983,93,29,399,79.0,Retail
76164-1,49.99,0.10986813186813187,0.0,0,1,455,Avengers,0,1.0,Dark Bluish Gray,0.038461538461538464,113,27,393,70.0,Retail
76165-1,79.99,0.16664583333333333,0.0,0,1,480,Iron Man,0,0.0,Dark Red,0.0,107,23,408,68.0,Retail
76166-1,119.99,0.16876230661040786,0.0,0,1,711,Avengers,0,1.1666666666666667,Light Bluish Gray,0.17372881355932204,177,29,580,88.0,Retail
